id	qid	testSet	module	count	accuracy
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb38-l2.qa92	HYBRID_BURNED_OUT_EXPLAIN_Q2	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb39-l2.qa92	HYBRID_BURNED_OUT_EXPLAIN_Q2	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb40-l2.qa92	HYBRID_BURNED_OUT_EXPLAIN_Q2	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb41-l2.qa93	HYBRID_BURNED_OUT_EXPLAIN_Q2	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q2.sbjb42-l2.qa92	HYBRID_BURNED_OUT_EXPLAIN_Q2	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj3-l2.qa107	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj7-l2.qa111	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa118	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa119	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa120	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj8-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj9-l2.qa112	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj10-l2.qa115	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj10-l2.qa116	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj10-l2.qa117	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj11-l2.qa116	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj12-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj12-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj12-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj13-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj13-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj13-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj14-l2.qa117	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj14-l2.qa118	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj14-l2.qa119	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj15-l2.qa137	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj15-l2.qa138	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj15-l2.qa139	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj18-l2.qa110	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj19-l2.qa135	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj19-l2.qa136	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj19-l2.qa137	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj22-l2.qa120	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj22-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	2	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj22-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj23-l2.qa116	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj24-l2.qa112	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj24-l2.qa113	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa125	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa126	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa127	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj26-l2.qa128	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	2	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj27-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj27-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj27-l2.qa124	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj28-l2.qa116	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj28-l2.qa117	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj29-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj29-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj29-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj30-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj30-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj31-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj33-l2.qa119	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj33-l2.qa120	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj34-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj34-l2.qa124	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj35-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj36-l2.qa113	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj36-l2.qa114	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj36-l2.qa115	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj37-l2.qa110	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj38-l2.qa113	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj38-l2.qa114	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa130	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa131	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa132	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj39-l2.qa133	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj40-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj40-l2.qa124	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj42-l2.qa114	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj43-l2.qa119	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj43-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj43-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj45-l2.qa111	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj46-l2.qa128	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa121	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa122	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa123	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj47-l2.qa124	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj48-l2.qa113	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbj48-l2.qa114	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb1-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb2-l2.qa104	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb3-l2.qa105	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb4-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb5-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb6-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb7-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb9-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb10-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb11-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb12-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb13-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb15-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb16-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb17-l2.qa103	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb18-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb19-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb20-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb21-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb22-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb24-l2.qa105	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb25-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb26-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb27-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb28-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb29-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb30-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb31-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb32-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb34-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb35-l2.qa103	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb36-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb37-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb38-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb39-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb40-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb41-l2.qa102	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q1.sbjb42-l2.qa101	HYBRID_BURNED_OUT_WHY_Q1	unseen-questions	SwitchesBulbsParallel	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj3-l2.qa78	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj7-l2.qa81	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj8-l2.qa83	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj9-l2.qa79	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj10-l2.qa84	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj10-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj11-l2.qa81	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj12-l2.qa87	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj13-l2.qa90	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj14-l2.qa84	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj14-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj15-l2.qa95	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj15-l2.qa96	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj15-l2.qa97	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj18-l2.qa79	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj19-l2.qa102	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj19-l2.qa103	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj22-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj23-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj24-l2.qa81	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj26-l2.qa84	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj26-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj26-l2.qa86	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj27-l2.qa85	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	3	correct
SwitchesBulbsSeries-BURNED_BULB_SERIES_Q2.sbj27-l2.qa86	BURNED_BULB_SERIES_Q2	unseen-questions	SwitchesBulbsSeries	1	correct
