id	qid	testSet	module	count	accuracy
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb36-l1.qa79	DAMAGED_BULB_EXPLAIN_2_Q		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb38-l1.qa80	DAMAGED_BULB_EXPLAIN_2_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb39-l1.qa80	DAMAGED_BULB_EXPLAIN_2_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb40-l1.qa79	DAMAGED_BULB_EXPLAIN_2_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_EXPLAIN_2_Q.sbjb41-l1.qa80	DAMAGED_BULB_EXPLAIN_2_Q		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj3-l2.qa125	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj3-l2.qa126	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj3-l2.qa127	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj7-l2.qa129	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj7-l2.qa130	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj8-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj9-l2.qa131	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj9-l2.qa132	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj10-l2.qa135	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj10-l2.qa139	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj11-l2.qa133	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj11-l2.qa134	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj12-l2.qa142	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj12-l2.qa143	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj12-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj13-l2.qa150	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	irrelevant
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj13-l2.qa152	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj14-l2.qa142	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	irrelevant
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj14-l2.qa143	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj15-l2.qa162	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj15-l2.qa163	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	non_domain
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj18-l2.qa128	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj19-l2.qa161	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	irrelevant
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj19-l2.qa162	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj19-l2.qa163	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj22-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj23-l2.qa134	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj23-l2.qa136	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	non_domain
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj24-l2.qa130	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj24-l2.qa131	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj24-l2.qa133	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj24-l2.qa135	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	non_domain
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj26-l2.qa153	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj27-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj28-l2.qa136	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj29-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj29-l2.qa142	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj29-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj30-l2.qa139	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj30-l2.qa140	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	non_domain
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj30-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj31-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj31-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj33-l2.qa136	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj33-l2.qa137	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	non_domain
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj34-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj34-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj35-l2.qa143	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj36-l2.qa136	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj36-l2.qa137	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj37-l2.qa129	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj38-l2.qa131	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj39-l2.qa152	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj39-l2.qa154	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj40-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj40-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	non_domain
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj43-l2.qa141	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj43-l2.qa142	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj43-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj45-l2.qa130	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj46-l2.qa148	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj47-l2.qa144	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbj47-l2.qa145	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb2-l2.qa119	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb3-l2.qa123	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb4-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb6-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb7-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb9-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb10-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb11-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb13-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb15-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb16-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb17-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb21-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb22-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb24-l2.qa120	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb25-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb26-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb29-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb31-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb34-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb35-l2.qa118	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb36-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb37-l2.qa117	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb38-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb40-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q.sbjb42-l2.qa116	GIVE_CIRCUIT_TYPE_SERIES_EXPLAIN_Q		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj3-l1.qa49	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj3-l1.qa50	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj3-l1.qa51	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj7-l1.qa49	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj7-l1.qa50	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj8-l1.qa64	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj8-l1.qa65	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj9-l1.qa53	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	5	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj10-l1.qa58	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj10-l1.qa59	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj10-l1.qa60	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj10-l1.qa61	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	4	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj11-l1.qa68	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj11-l1.qa69	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj11-l1.qa70	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj12-l1.qa47	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj12-l1.qa48	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj13-l1.qa56	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj13-l1.qa57	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj13-l1.qa58	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj14-l1.qa53	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj14-l1.qa54	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj14-l1.qa63	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj15-l1.qa75	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj15-l1.qa76	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj15-l1.qa77	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	2	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj18-l1.qa50	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	irrelevant
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj18-l1.qa51	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	irrelevant
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj18-l1.qa52	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	irrelevant
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj19-l1.qa66	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj22-l1.qa61	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	contradictory
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj22-l1.qa62	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-SHORT_CIRCUIT_EXPLAIN_Q_2.sbj23-l1.qa45	SHORT_CIRCUIT_EXPLAIN_Q_2		SwitchesBulbsSeries	1	partially_correct_incomplete
